Value,Date,200wma
44133.28,2022-02-09,19581.69344873143
44397.3,2022-02-10,19607.800202302857
43531.11,2022-02-11,19633.221380874285
42401.27,2022-02-12,19657.76763726643
42245.56,2022-02-13,19681.985359885715
42104.89,2022-02-14,19706.08306702857
42580.94,2022-02-15,19730.858440652857
44536.2,2022-02-16,19756.837913919997
43948.81,2022-02-17,19782.389949634286
40565.69,2022-02-18,19805.04207225357
40014.55,2022-02-19,19827.333032967857
40115.05,2022-02-20,19849.607640110713
38382.32,2022-02-21,19870.642253205715
37031.08,2022-02-22,19890.26763749143
38262.17,2022-02-23,19910.699108920002
37291.48,2022-02-24,19930.72273868214
38344.78,2022-02-25,19951.675924396426
39222.6,2022-02-26,19973.314531539287
39103.91,2022-02-27,19994.578551777144
37704.56,2022-02-28,20014.896401777143
43226.36,2022-03-01,20039.172694634286
44418.83,2022-03-02,20064.31369749143
43934.85,2022-03-03,20088.810541539286
42464.4,2022-03-04,20112.175577253573
39141.25,2022-03-05,20133.131251062856
39399.58,2022-03-06,20154.39513943643
38407.69,2022-03-07,20174.949603722143
38032.5,2022-03-08,20195.523812055715
38753.1,2022-03-09,20216.545996579287
41956.53,2022-03-10,20239.86468229357
39437.89,2022-03-11,20261.98546943643
38741.04,2022-03-12,20283.597393245713
38809.18,2022-03-13,20305.272864674283
37820.39,2022-03-14,20326.107401579287
39680.6,2022-03-15,20348.37107443643
39320.82,2022-03-16,20370.406617293575
41133.08,2022-03-17,20393.997304198572
40946.78,2022-03-18,20417.359250627145
41795.77,2022-03-19,20441.32831491286
42222.32,2022-03-20,20465.410395865
41250.83,2022-03-21,20488.885591445713
41071.41,2022-03-22,20512.22472001714
42372.67,2022-03-23,20537.09395573143
42905.06,2022-03-24,20562.336003350712
44004.47,2022-03-25,20588.355781922142
44334.33,2022-03-26,20614.77822597
44542.39,2022-03-27,20641.33576763643
46858.53,2022-03-28,20669.56003192214
47115.93,2022-03-29,20697.88578430286
47448.01,2022-03-30,20726.501937874284
47064.16,2022-03-31,20754.842966445714
45539.22,2022-04-01,20781.988733112143
46282.56,2022-04-02,20809.586885492856
45825.36,2022-04-03,20836.864185492857
46425.52,2022-04-04,20864.667933112145
46611.26,2022-04-05,20892.521888725
45508.16,2022-04-06,20919.585267296432
43190.18,2022-04-07,20944.952344677145
43464.32,2022-04-08,20970.555320867858
42278.94,2022-04-09,20995.31489229643
42787.69,2022-04-10,21021.036893487144
42144.23,2022-04-11,21046.228716106427
39488.62,2022-04-12,21069.52108039214
40102.2,2022-04-13,21093.654294677857
41148.06,2022-04-14,21118.29789944
39939.9,2022-04-15,21142.08539229714
40566.2,2022-04-16,21166.41165896357
40388.78,2022-04-17,21190.643350629998
39711.45,2022-04-18,21214.404536344286
40805.72,2022-04-19,21238.739336344286
41507.3,2022-04-20,21263.591180392144
41375.79,2022-04-21,21288.316151820713
40514.01,2022-04-22,21312.731463725715
39727.65,2022-04-23,21336.72149527357
39429.01,2022-04-24,21360.477602416428
39465.57,2022-04-25,21384.230547059284
40472.7,2022-04-26,21408.69776491643
38114.94,2022-04-27,21431.567393487858
39249.28,2022-04-28,21455.239810520714
39770.04,2022-04-29,21479.426480163573
38596.28,2022-04-30,21502.550051592145
37661.19,2022-05-01,21524.89750575857
38475.48,2022-05-02,21547.761370639284
38510.65,2022-05-03,21570.53580635357
37727.19,2022-05-04,21592.77430694857
39674.89,2022-05-05,21616.39681647214
36549.9,2022-05-06,21637.821380757858
36013.03,2022-05-07,21658.834772424285
35471.42,2022-05-08,21679.347530162144
34082.21,2022-05-09,21698.889080162142
30175.71,2022-05-10,21715.79259325714
31003.93,2022-05-11,21733.382998019282
28907.15,2022-05-12,21749.457262305
28931.14,2022-05-13,21765.66210694786
29234.06,2022-05-14,21782.085721233572
30074.61,2022-05-15,21799.104128376428
31277.43,2022-05-16,21816.792013495713
29834.09,2022-05-17,21833.194998615
30406.69,2022-05-18,21849.684334329286
28680.97,2022-05-19,21864.887597424284
30289.87,2022-05-20,21881.217472424287
29159.5,2022-05-21,21896.80640813857
29409.92,2022-05-22,21912.491144447857
30278.94,2022-05-23,21928.626184328572
29074.33,2022-05-24,21943.882777185718
29634.57,2022-05-25,21959.1566379
29518.59,2022-05-26,21974.39325635214
29193.92,2022-05-27,21989.574763495
28578.89,2022-05-28,22004.143790875714
29013.69,2022-05-29,22019.006182542144
29448.74,2022-05-30,22034.16891825643
31715.58,2022-05-31,22051.168046232855
31776.27,2022-06-01,22068.45761825643
29780.81,2022-06-02,22084.295553970715
30429.88,2022-06-03,22100.749397422856
29681.76,2022-06-04,22116.773676589284
29845.23,2022-06-05,22133.083640875004
29901.35,2022-06-06,22149.450262898572
31349.82,2022-06-07,22166.84762480357
31117.83,2022-06-08,22184.27591051786
30189.25,2022-06-09,22201.27053730357
30083.46,2022-06-10,22218.189798255713
29059.41,2022-06-11,22234.561548255715
28344.5,2022-06-12,22250.29966849357
26593.3,2022-06-13,22264.761261350715
22431.22,2022-06-14,22276.317754207856
22189.29,2022-06-15,22287.622477834288
22550.79,2022-06-16,22299.19973552643
20350.48,2022-06-17,22309.226685526428
20434.75,2022-06-18,22319.225277788573
18977.51,2022-06-19,22328.206311122143
20540.38,2022-06-20,22338.244739693575
20582.29,2022-06-21,22348.37405672643
20703.51,2022-06-22,22358.465685892854
19953.71,2022-06-23,22368.179357321427
21088.3,2022-06-24,22378.568396097144
21194.68,2022-06-25,22388.907860932144
21481.38,2022-06-26,22399.438653789286
21020.04,2022-06-27,22409.653492250716
20702.23,2022-06-28,22419.44077082214
20256.61,2022-06-29,22428.853927965003
20085.93,2022-06-30,22438.24911903643
19865.7,2022-07-01,22447.451800355
19226.7,2022-07-02,22456.171743212144
19224.75,2022-07-03,22464.726610794285
19288.97,2022-07-04,22473.318054200714
20208.45,2022-07-05,22482.56331848643
20181.91,2022-07-06,22491.89820475
20545.61,2022-07-07,22501.97844641643
21633.44,2022-07-08,22512.787196416426
21636.45,2022-07-09,22523.69458391643
21582.6,2022-07-10,22534.620422607142
20834.61,2022-07-11,22545.044444035713
19946.31,2022-07-12,22554.79443629786
19292.99,2022-07-13,22564.094330940716
20223.69,2022-07-14,22574.021223797856
20568.9,2022-07-15,22584.071107726428
20835.61,2022-07-16,22594.297504155
21197.1,2022-07-17,22604.779439869286
20774.23,2022-07-18,22615.046317845718
22538.08,2022-07-19,22626.647352369284
23403.29,2022-07-20,22638.833709512142
23227.22,2022-07-21,22650.83989332143
23154.09,2022-07-22,22662.614249869286
22687.08,2022-07-23,22673.993507012143
22461.7,2022-07-24,22685.244403440716
22582.4,2022-07-25,22696.632329035714
21300.72,2022-07-26,22707.144664749998
21267.33,2022-07-27,22717.715163559285
22950.29,2022-07-28,22729.440030225716
23856.25,2022-07-29,22741.70443736857
23792.0,2022-07-30,22754.019812963572
23647.99,2022-07-31,22766.201852249284
23326.49,2022-08-01,22778.141473677857
23298.94,2022-08-02,22790.095972487143
22981.77,2022-08-03,22801.889806415715
22831.85,2022-08-04,22813.567034987143
22608.3,2022-08-05,22825.023999867855
23295.14,2022-08-06,22836.962323677144
22947.19,2022-08-07,22848.65773082
23174.25,2022-08-08,22860.483218182857
23816.32,2022-08-09,22872.765081277856
23156.31,2022-08-10,22884.571838420714
23959.92,2022-08-11,22897.22275568286
23953.77,2022-08-12,22909.860783659282
24418.38,2022-08-13,22922.840340802144
24447.13,2022-08-14,22935.803005682857
24314.89,2022-08-15,22948.561804492143
24096.19,2022-08-16,22961.059675920715
23876.29,2022-08-17,22973.402542953572
23332.09,2022-08-18,22985.37686383286
23193.99,2022-08-19,22997.29427811857
20843.22,2022-08-20,23007.547416809288
21150.33,2022-08-21,23017.98936561857
21520.51,2022-08-22,23028.714887047143
21402.93,2022-08-23,23039.373104190003
21516.02,2022-08-24,23050.092897047143
21377.51,2022-08-25,23060.726997047143
21597.93,2022-08-26,23071.529980380714
20233.32,2022-08-27,23081.363839309284
20035.59,2022-08-28,23091.062682166426
19550.07,2022-08-29,23100.46796907143
20290.41,2022-08-30,23110.454367030714
19793.02,2022-08-31,23120.091088459285
20047.68,2022-09-01,23129.880659292856
20130.52,2022-09-02,23139.696977745003
19952.91,2022-09-03,23149.384470602145
19834.94,2022-09-04,23158.986661078572
19994.65,2022-09-05,23168.67072179286
19789.87,2022-09-06,23178.207943221427
18806.7,2022-09-07,23186.970736078572
19280.08,2022-09-08,23196.109184887857
19327.53,2022-09-09,23205.311013459286
21387.58,2022-09-10,23216.01711822143
21673.03,2022-09-11,23226.941947983574
21794.52,2022-09-12,23237.931940840714
22392.71,2022-09-13,23249.375259888573
20172.56,2022-09-14,23259.37269203143
20219.55,2022-09-15,23269.703249174287
19694.69,2022-09-16,23279.77360453143
19787.61,2022-09-17,23289.937437865
20122.71,2022-09-18,23300.330487864998
19415.86,2022-09-19,23310.41042893643
19542.2,2022-09-20,23321.032021793573
18879.96,2022-09-21,23331.309150365
18507.36,2022-09-22,23341.279552150714
19408.63,2022-09-23,23352.064761079288
19280.58,2022-09-24,23362.727332507857
18931.79,2022-09-25,23373.51895988857
18807.71,2022-09-26,23384.15265512643
19227.26,2022-09-27,23395.176876555
19104.89,2022-09-28,23405.89218809357
19530.71,2022-09-29,23416.79713571286
19598.86,2022-09-30,23427.74005714143
19427.2,2022-10-01,23438.676073212857
19314.69,2022-10-02,23449.49546130786
19049.72,2022-10-03,23460.14483273643
19632.61,2022-10-04,23471.33848749857
20342.25,2022-10-05,23483.112702379287
20167.79,2022-10-06,23494.843280950714
19956.49,2022-10-07,23506.665314284288
19544.82,2022-10-08,23518.172085712857
19417.73,2022-10-09,23529.574992855716
19441.88,2022-10-10,23540.944935712858
19132.52,2022-10-11,23552.163742855715
19049.64,2022-10-12,23563.33685714143
19156.21,2022-10-13,23574.586462498573
19383.33,2022-10-14,23586.090002379286
19184.71,2022-10-15,23597.477352379286
19063.1,2022-10-16,23608.75725357
19265.53,2022-10-17,23620.095199998574
19548.97,2022-10-18,23631.518364284282
19330.74,2022-10-19,23642.606005355716
19125.65,2022-10-20,23653.422290475
19046.83,2022-10-21,23664.073461903572
19171.34,2022-10-22,23674.973723808573
19205.45,2022-10-23,23685.815132142143
19565.91,2022-10-24,23696.937089285
19338.9,2022-10-25,23708.026389284998
20101.27,2022-10-26,23719.652025594285
20772.36,2022-10-27,23731.740704165717
20288.52,2022-10-28,23743.558286308573
20601.63,2022-10-29,23755.479246427854
20816.16,2022-10-30,23767.654817856426
20628.5,2022-10-31,23779.68121369
20499.29,2022-11-01,23791.64336964214
20486.26,2022-11-02,23803.522212499287
20153.99,2022-11-03,23815.15663571357
20208.16,2022-11-04,23826.860588094285
21152.93,2022-11-05,23839.21509523714
21292.67,2022-11-06,23851.623819046432
20920.33,2022-11-07,23863.683988094286
20598.44,2022-11-08,23875.51698095143
18540.11,2022-11-09,23885.878389285
15856.95,2022-11-10,23894.48150654714
17550.23,2022-11-11,23904.412920832856
16990.26,2022-11-12,23913.944288095
16776.4,2022-11-13,23923.356115475715
16310.3,2022-11-14,23932.48350119
16587.96,2022-11-15,23941.72005476143
16873.56,2022-11-16,23951.185975595
16662.24,2022-11-17,23960.50083988071
16682.44,2022-11-18,23969.822300595002
16683.22,2022-11-19,23979.102798214284
16687.8,2022-11-20,23988.376955357147
16260.41,2022-11-21,23997.45694285714
15759.61,2022-11-22,24006.18522142857
16194.75,2022-11-23,24015.19050714286
16606.77,2022-11-24,24024.505057142855
16592.67,2022-11-25,24033.79535714286
16507.44,2022-11-26,24043.03082142857
16453.47,2022-11-27,24052.2288
16420.2,2022-11-28,24061.418585714287
16208.96,2022-11-29,24070.53314285714
16432.73,2022-11-30,24079.826807142857
17170.62,2022-12-01,24089.612964285712
16971.57,2022-12-02,24099.274935714282
17091.23,2022-12-03,24109.00057857143
16894.23,2022-12-04,24118.563442857143
17117.57,2022-12-05,24128.321692857142
16967.02,2022-12-06,24137.97502857143
17085.45,2022-12-07,24147.70225
16836.05,2022-12-08,24157.29535714286
17234.58,2022-12-09,24167.180942857143
17128.55,2022-12-10,24176.800564285713
17124.99,2022-12-11,24186.415285714284
17098.61,2022-12-12,24195.995514285714
17206.87,2022-12-13,24205.693657142856
17771.03,2022-12-14,24215.792664285713
17802.44,2022-12-15,24225.926907142857
17357.47,2022-12-16,24235.75345
16637.6,2022-12-17,24245.06016428572
16783.6,2022-12-18,24254.463057142853
16745.99,2022-12-19,24263.802521428574
16439.89,2022-12-20,24272.75187142857
16904.64,2022-12-21,24282.021950000002
16813.62,2022-12-22,24291.18369285714
16818.68,2022-12-23,24300.379264285715
16779.71,2022-12-24,24309.519428571424
16838.1,2022-12-25,24318.589785714288
16826.86,2022-12-26,24327.918335714287
16915.7,2022-12-27,24337.252171428572
16699.0,2022-12-28,24346.44327857143
16539.28,2022-12-29,24355.51902857143
16630.49,2022-12-30,24364.64789285714
16599.69,2022-12-31,24373.765800000005
16526.78,2023-01-01,24382.833899999994
16613.71,2023-01-02,24391.97613571428
16671.54,2023-01-03,24401.219392857143
16669.6,2023-01-04,24410.360357142858
16850.63,2023-01-05,24419.627342857144
16826.41,2023-01-06,24428.869907142856
16951.97,2023-01-07,24438.20991428571
16945.2,2023-01-08,24447.491799999996
17108.41,2023-01-09,24456.906257142862
17192.07,2023-01-10,24466.4141
17443.68,2023-01-11,24476.09350714286
17934.6,2023-01-12,24486.134099999996
18859.32,2023-01-13,24496.82989285714
19933.36,2023-01-14,24508.256221428568
20955.15,2023-01-15,24520.35565
20880.99,2023-01-16,24532.417128571426
21190.49,2023-01-17,24544.69692857143
21145.18,2023-01-18,24556.92269285714
20672.78,2023-01-19,24568.791535714285
21087.76,2023-01-20,24581.00255
22693.45,2023-01-21,24594.355685714287
22772.5,2023-01-22,24607.7561
22724.23,2023-01-23,24621.134757142856
22924.37,2023-01-24,24634.697957142856
22634.47,2023-01-25,24648.045621428573
23089.74,2023-01-26,24661.646499999995
23008.29,2023-01-27,24675.19715714286
23075.81,2023-01-28,24688.7402
23032.23,2023-01-29,24702.252907142858
23755.85,2023-01-30,24716.28268571429
22836.09,2023-01-31,24729.628085714285
23133.91,2023-02-01,24742.664535714288
23722.02,2023-02-02,24756.066114285717
23454.41,2023-02-03,24769.31123571429
23440.09,2023-02-04,24782.462178571426
23328.24,2023-02-05,24795.515550000004
22936.95,2023-02-06,24808.192378571428
22763.74,2023-02-07,24820.688828571427
23254.79,2023-02-08,24833.602385714283
22964.87,2023-02-09,24846.21287857143
21794.05,2023-02-10,24858.183614285717
21638.55,2023-02-11,24870.016257142855
21861.84,2023-02-12,24882.014271428576
21787.25,2023-02-13,24893.896228571426
21787.99,2023-02-14,24905.861807142857
22211.8,2023-02-15,24918.015485714284
24340.73,2023-02-16,24931.672885714284
23544.67,2023-02-17,24944.72171428571
24572.97,2023-02-18,24958.50452142857
24641.94,2023-02-19,24972.313564285716
24290.18,2023-02-20,24985.89095714286
24834.81,2023-02-21,24999.789257142853
24438.1,2023-02-22,25013.303499999998
24185.67,2023-02-23,25026.697414285718
23946.39,2023-02-24,25040.090828571432
23192.02,2023-02-25,25052.87596428571
23176.76,2023-02-26,25065.65922857143
23563.11,2023-02-27,25078.70338571429
23497.62,2023-02-28,25091.729792857142
23128.3,2023-03-01,25104.485871428577
23641.68,2023-03-02,25117.568021428575
23467.36,2023-03-03,25130.480307142858
22351.72,2023-03-04,25142.405007142857
22348.51,2023-03-05,25154.246028571426
22427.56,2023-03-06,25166.181671428574
22410.62,2023-03-07,25178.12892142857
22197.49,2023-03-08,25189.87304285714
21698.33,2023-03-09,25201.131335714283
20363.36,2023-03-10,25211.285942857143
20224.85,2023-03-11,25221.197964285715
20656.78,2023-03-12,25230.775442857142
22205.32,2023-03-13,25241.651650000003
24213.74,2023-03-14,25253.359242857146
24767.46,2023-03-15,25265.341221428567
24376.39,2023-03-16,25276.890857142855
25053.64,2023-03-17,25289.153485714283
27462.77,2023-03-18,25303.51102142857
26975.39,2023-03-19,25317.589835714287
28045.84,2023-03-20,25331.769935714285
27790.89,2023-03-21,25345.901264285712
28191.53,2023-03-22,25360.357714285714
27306.32,2023-03-23,25374.415135714284
28332.42,2023-03-24,25389.0238
27496.2,2023-03-25,25402.947328571427
27496.06,2023-03-26,25416.82205
27999.84,2023-03-27,25430.575921428575
27141.23,2023-03-28,25443.698185714286
27274.72,2023-03-29,25456.95164285714
28355.92,2023-03-30,25471.01802857143
28033.06,2023-03-31,25485.132742857146
28479.75,2023-04-01,25499.365557142857
28465.04,2023-04-02,25513.587157142858
28185.2,2023-04-03,25527.477278571427
27802.23,2023-04-04,25541.52535714286
28169.5,2023-04-05,25556.163714285718
28180.4,2023-04-06,25570.731114285714
28039.94,2023-04-07,25585.185907142855
27925.55,2023-04-08,25599.419664285717
27956.01,2023-04-09,25613.723
28336.18,2023-04-10,25628.50555
29656.24,2023-04-11,25643.95973571429
30234.98,2023-04-12,25659.900735714287
29899.24,2023-04-13,25675.419435714288
30407.6,2023-04-14,25691.25495
30486.05,2023-04-15,25706.820985714287
30319.32,2023-04-16,25722.149449999997
30315.39,2023-04-17,25737.38973571429
29447.1,2023-04-18,25751.760892857143
30393.64,2023-04-19,25766.98765
28829.57,2023-04-20,25780.95041428572
28243.02,2023-04-21,25794.315892857143
27267.99,2023-04-22,25806.500614285713
27816.18,2023-04-23,25818.748864285717
27590.55,2023-04-24,25830.731771428567
27516.48,2023-04-25,25842.516757142857
28301.71,2023-04-26,25854.327692857147
28429.72,2023-04-27,25865.3971
29480.35,2023-04-28,25878.502457142862
29329.63,2023-04-29,25890.61337142857
29244.68,2023-04-30,25903.009299999998
29264.14,2023-05-01,25916.24245
28086.65,2023-05-02,25928.748114285714
28678.29,2023-05-03,25941.514464285716
29007.66,2023-05-04,25953.673678571427
28851.84,2023-05-05,25966.31035714286
29535.38,2023-05-06,25979.58194285714
28903.41,2023-05-07,25992.204350000004
28456.84,2023-05-08,26004.3328
27691.41,2023-05-09,26015.31732142857
27640.09,2023-05-10,26026.069685714283
27617.14,2023-05-11,26037.153428571426
26993.2,2023-05-12,26048.325092857143
26803.05,2023-05-13,26059.038721428573
26785.94,2023-05-14,26070.036464285713
26926.17,2023-05-15,26081.993042857142
27191.97,2023-05-16,26093.64909285714
27036.39,2023-05-17,26106.24814285714
27398.27,2023-05-18,26118.908135714286
26833.27,2023-05-19,26130.475785714283
26889.6,2023-05-20,26142.157107142855
27124.48,2023-05-21,26153.84252142857
26756.57,2023-05-22,26165.391921428574
26849.97,2023-05-23,26177.196457142858
27223.19,2023-05-24,26189.60995
26327.38,2023-05-25,26201.4351
26477.29,2023-05-26,26213.293757142856
26719.74,2023-05-27,26225.34453571429
26873.18,2023-05-28,26237.772528571433
28082.7,2023-05-29,26251.02445714286
27744.66,2023-05-30,26264.055407142856
27704.0,2023-05-31,26276.9946
27213.71,2023-06-01,26289.22960714286
26814.77,2023-06-02,26300.94932142857
27251.93,2023-06-03,26312.893878571427
27073.27,2023-06-04,26324.50723571429
27125.02,2023-06-05,26336.03922857143
25747.2,2023-06-06,26346.010092857145
27243.64,2023-06-07,26357.280071428573
26352.2,2023-06-08,26367.559628571427
26507.33,2023-06-09,26377.924571428575
26483.52,2023-06-10,26388.372342857143
25852.82,2023-06-11,26398.779914285715
25933.06,2023-06-12,26409.0415
25904.32,2023-06-13,26419.411542857146
25921.42,2023-06-14,26430.171042857142
25127.04,2023-06-15,26440.963957142856
25575.69,2023-06-16,26451.873614285716
26326.23,2023-06-17,26463.27846428571
26509.82,2023-06-18,26474.917964285713
26337.08,2023-06-19,26486.36045
26848.8,2023-06-20,26497.74012142857
28326.8,2023-06-21,26510.287435714283
29992.98,2023-06-22,26524.475707142858
29903.73,2023-06-23,26538.612671428567
30692.8,2023-06-24,26553.10337857143
30548.59,2023-06-25,26567.678228571425
30458.97,2023-06-26,26582.195307142858
30266.7,2023-06-27,26596.41417857143
30699.11,2023-06-28,26611.076435714283
30083.59,2023-06-29,26625.623414285714
30449.16,2023-06-30,26640.598135714285
30471.5,2023-07-01,26655.52207142857
30591.53,2023-07-02,26670.51537857143
30618.25,2023-07-03,26685.407135714286
31150.92,2023-07-04,26700.238764285717
30774.87,2023-07-05,26714.63417857143
30502.55,2023-07-06,26728.861599999997
29918.04,2023-07-07,26742.67605714286
30344.53,2023-07-08,26756.9811
30214.55,2023-07-09,26771.072057142857
30214.55,2023-07-10,26785.2208
30411.71,2023-07-11,26799.57655
30622.7,2023-07-12,26814.23488571429
30391.64,2023-07-13,26828.686542857147
31485.37,2023-07-14,26843.73312142857
30330.22,2023-07-15,26857.99477857143
30291.67,2023-07-16,26872.230735714285
30240.28,2023-07-17,26886.466342857144
30144.2,2023-07-18,26900.66532142857
29859.24,2023-07-19,26914.71452142857
29912.48,2023-07-20,26928.825157142855
29802.29,2023-07-21,26942.772592857145
29907.88,2023-07-22,26956.868857142857
29774.36,2023-07-23,26971.008049999997
30081.88,2023-07-24,26985.328642857145
29178.42,2023-07-25,26999.25367142857
29226.18,2023-07-26,27014.019792857143
29344.56,2023-07-27,27028.95717142857
29213.94,2023-07-28,27044.070242857146
29316.12,2023-07-29,27059.157542857145
29359.89,2023-07-30,27074.253892857145
29274.94,2023-07-31,27089.40975
29228.49,2023-08-01,27104.35314285714
29683.61,2023-08-02,27119.610778571427
29152.45,2023-08-03,27134.446792857147
29183.41,2023-08-04,27149.409107142856
29075.0,2023-08-05,27164.35162142857
29048.01,2023-08-06,27179.280421428575
29041.01,2023-08-07,27194.402757142856
29181.71,2023-08-08,27209.38110714286
29768.29,2023-08-09,27224.794171428573
29565.82,2023-08-10,27239.778385714286
29433.98,2023-08-11,27254.669157142856
29399.18,2023-08-12,27269.76162142857
29412.84,2023-08-13,27284.8365
29283.84,2023-08-14,27299.83655714286
29413.8,2023-08-15,27314.879600000004
29169.09,2023-08-16,27329.88455
28701.48,2023-08-17,27344.66952857143
26662.05,2023-08-18,27357.944721428572
26047.05,2023-08-19,27370.86822142857
26113.0,2023-08-20,27383.83462142857
25845.0,2023-08-21,27396.416007142856
26598.0,2023-08-22,27409.54135
25996.0,2023-08-23,27422.376521428567
26066.0,2023-08-24,27435.65969285714
26027.0,2023-08-25,27448.94192142857
26085.0,2023-08-26,27461.3835
25971.0,2023-08-28,27473.320071428567
27596.0,2023-08-29,27486.20897142857
27243.0,2023-08-30,27499.083428571426
25996.0,2023-08-31,27510.91389285714
25764.0,2023-09-01,27522.77059285714
25853.0,2023-09-02,27534.702749999997
26066.0,2023-09-03,27546.712042857143
25822.0,2023-09-04,27558.51262857143
25700.0,2023-09-05,27570.29394285714
25676.0,2023-09-06,27581.90676428571
25987.0,2023-09-07,27593.818771428567
25896.0,2023-09-08,27605.642099999997
25867.0,2023-09-09,27617.54407142857
25835.0,2023-09-10,27629.736185714282
25086.0,2023-09-11,27641.362321428573
26059.0,2023-09-12,27653.520807142853
26232.0,2023-09-13,27666.03094285714
26552.0,2023-09-14,27678.709857142854
26396.0,2023-09-15,27691.30527142857
26523.0,2023-09-16,27704.084328571425
26453.0,2023-09-17,27716.93812142857
26764.0,2023-09-18,27729.99619285714
27182.0,2023-09-19,27743.337671428566
27068.0,2023-09-20,27756.831964285713
26605.0,2023-09-21,27770.03496428571
26537.0,2023-09-22,27783.217242857143
26621.0,2023-09-23,27796.791478571427
26520.0,2023-09-24,27810.5298
26294.0,2023-09-25,27824.079778571428
26148.0,2023-09-26,27837.823064285712
26239.0,2023-09-27,27851.47217142857
27087.0,2023-09-28,27865.703149999998
26899.0,2023-09-29,27879.542557142857
27072.0,2023-09-30,27893.57184285714
27115.0,2023-10-01,27907.39865
27838.0,2023-10-02,27921.884564285716
27396.0,2023-10-03,27936.165499999996
27654.0,2023-10-04,27950.69722142857
27468.0,2023-10-05,27965.10524285714
28006.0,2023-10-06,27979.971778571424
27935.0,2023-10-07,27994.64251428571
27938.0,2023-10-08,28009.207378571427
27574.0,2023-10-09,28023.5425
27399.0,2023-10-10,28037.740078571427
26714.0,2023-10-11,28051.58049285714
26738.0,2023-10-12,28065.52137857143
26957.0,2023-10-13,28079.63187142857
26852.0,2023-10-14,28093.676757142854
27203.0,2023-10-15,28107.92756428571
28351.0,2023-10-16,28123.129892857138
28464.0,2023-10-17,28138.381935714282
28254.0,2023-10-18,28153.649407142853
28724.0,2023-10-19,28169.443607142854
29582.0,2023-10-20,28185.37054285714
30017.0,2023-10-21,28201.7035
29854.0,2023-10-22,28217.891949999997
31574.0,2023-10-23,28235.342521428567
33647.0,2023-10-24,28254.008657142855
34666.0,2023-10-25,28273.540028571428
34187.0,2023-10-26,28292.780249999996
33842.0,2023-10-27,28311.81545
34143.0,2023-10-28,28331.064449999998
34588.0,2023-10-29,28350.595928571427
34464.0,2023-10-30,28369.998021428568
34651.0,2023-10-31,28389.473478571428
35307.0,2023-11-01,28409.535907142854
34929.0,2023-11-02,28429.364971428568
34617.0,2023-11-03,28448.96591428571
34784.0,2023-11-04,28468.85139285714
34638.0,2023-11-05,28488.35971428571
35031.0,2023-11-06,28508.13336428571
35547.0,2023-11-07,28528.272957142857
35596.0,2023-11-08,28548.156357142856
36556.0,2023-11-09,28568.435307142856
36609.0,2023-11-10,28588.839842857138
36994.0,2023-11-11,28609.6799
37183.0,2023-11-12,28630.392999999996
36471.0,2023-11-13,28650.714078571425
35609.0,2023-11-14,28670.310528571426
